,pid,ASIN,product_name,review,rating,img_link,skin_type,img_files,product_link,product_img
369,369,B018233T04,"Adamia Therapeutic Repair Lotion with Macadamia Nut Oil and Promega-7, 16 oz Bottle - Fragrance Free, Paraben Free, Non GMO","I must admit, THIS HAS BEEN MY MIRACLE lotion!  It has been a little over a month but I have not been consistent using it two times a day and it has cleared my arms up and I have not gotten any more bad marks on them. At 58 yrs old my right arm started marking at the least scrape or bump. Now I'm 61 and both arms have done it. I couldn't imagine how they would look by the time I was 75-80!  Thank you for this awesome lotion!",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61VJJB94JQL.jpg,https://images-na.ssl-images-amazon.com/images/I/71fD32+2z5L.jpg",dry,"dry_B018233T04_pid369_0,dry_B018233T04_pid369_1",https://www.amazon.com/Adamia-Therapeutic-Repair-Macadamia-Promega-7/dp/B018233T04/ref=sr_1_1?dchild=1&keywords=B018233T04&qid=1592564643&sr=8-14,https://images-na.ssl-images-amazon.com/images/I/718MDHMKsSL._SL1500_.jpg
370,370,B018233T04,"Adamia Therapeutic Repair Lotion with Macadamia Nut Oil and Promega-7, 16 oz Bottle - Fragrance Free, Paraben Free, Non GMO","I have severe psoriasis. For years I was covered in thick, white scales all over my body. Very bad. No lotion, none, expensive or not, ever penetrated the scales on my skin to help me moisturize. I was given a bottle of this and was extremely skeptical, as I have become after trying so many different things. This lotion was amazing for me. AMAZING! It has a mild scent (mild... not bad) at first but quickly goes away. I drastically changed my diet and my skin began to clear. I kept using this lotion, several times a day, and my skin is now clear and soft. I will NEVER use another lotion!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/718Q8hYyz5L.jpg,dry,dry_B018233T04_pid370_0,https://www.amazon.com/Adamia-Therapeutic-Repair-Macadamia-Promega-7/dp/B018233T04/ref=sr_1_1?dchild=1&keywords=B018233T04&qid=1592564643&sr=8-15,https://images-na.ssl-images-amazon.com/images/I/718MDHMKsSL._SL1500_.jpg
371,371,B018233T04,"Adamia Therapeutic Repair Lotion with Macadamia Nut Oil and Promega-7, 16 oz Bottle - Fragrance Free, Paraben Free, Non GMO",I'm 71 with extremely dry skin on hands arms.. My friend got two puppies and I went to see him and they tore my arms up sharp puppy paws very black and blue afterwards. I'm healed up now and this cream is just what I needed I got it yesterday afternoon put it on and I'm still soft this morning which never happens.. it's only been one day but I don't feel like a fish scale skin anymore,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71gQGON693L.jpg,dry,dry_B018233T04_pid371_0,https://www.amazon.com/Adamia-Therapeutic-Repair-Macadamia-Promega-7/dp/B018233T04/ref=sr_1_1?dchild=1&keywords=B018233T04&qid=1592564643&sr=8-16,https://images-na.ssl-images-amazon.com/images/I/718MDHMKsSL._SL1500_.jpg
372,372,B018233T04,"Adamia Therapeutic Repair Lotion with Macadamia Nut Oil and Promega-7, 16 oz Bottle - Fragrance Free, Paraben Free, Non GMO","I am extremely disappointed with this product. I saw all of the reviews and it looked  like just what I needed. I knew it had to be amazing with so many five star reviews. But not for me!! I have used it  twice a day for four weeks just like the directions said. Now, when I even slightly bump my arm I get huge red blotches. Granted, the skin doesn't tear  but what I have now is worse looking than any tear or red mark I have ever gotten!",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71Lvz7WOv-L.jpg,https://images-na.ssl-images-amazon.com/images/I/71Q31h5bxdL.jpg",dry,"dry_B018233T04_pid372_0,dry_B018233T04_pid372_1",https://www.amazon.com/Adamia-Therapeutic-Repair-Macadamia-Promega-7/dp/B018233T04/ref=sr_1_1?dchild=1&keywords=B018233T04&qid=1592564643&sr=8-17,https://images-na.ssl-images-amazon.com/images/I/718MDHMKsSL._SL1500_.jpg
373,373,B018233T04,"Adamia Therapeutic Repair Lotion with Macadamia Nut Oil and Promega-7, 16 oz Bottle - Fragrance Free, Paraben Free, Non GMO",It works as advertised.  One is 2 months after knee surgery.  I forget some days to apply lotion and my knees still look much younger.,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/312BZUgyDiL.jpg,https://images-na.ssl-images-amazon.com/images/I/31fsWyN3r7L.jpg",dry,"dry_B018233T04_pid373_0,dry_B018233T04_pid373_1",https://www.amazon.com/Adamia-Therapeutic-Repair-Macadamia-Promega-7/dp/B018233T04/ref=sr_1_1?dchild=1&keywords=B018233T04&qid=1592564643&sr=8-18,https://images-na.ssl-images-amazon.com/images/I/718MDHMKsSL._SL1500_.jpg
374,374,B018233T04,"Adamia Therapeutic Repair Lotion with Macadamia Nut Oil and Promega-7, 16 oz Bottle - Fragrance Free, Paraben Free, Non GMO","Pros:Very moisturizingThin consistency, easily absorbed into the skinDoesn't burn, even when I apply it to freshly shaven skin or very dry/chapped skinGood for dry winter skinHas amazing ingredients, like macadamia nut oil and promega-7Completely non-greasyCan repair your skin, especially if it is extremely dry, cracked, or itchyMakes my skin feel softer on the day of use and the day afterPackaging is great and I like the pump topCons:Don't like the smell. I thought it was going to smell good, thanks to the macadamia oil, but I don't like the smell, which I can't really describe. It says it's fragrance free and nobody else on Amazon seems to be bothered by the smell, for the record.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71gCNSe83lL.jpg,dry,dry_B018233T04_pid374_0,https://www.amazon.com/Adamia-Therapeutic-Repair-Macadamia-Promega-7/dp/B018233T04/ref=sr_1_1?dchild=1&keywords=B018233T04&qid=1592564643&sr=8-19,https://images-na.ssl-images-amazon.com/images/I/718MDHMKsSL._SL1500_.jpg
375,375,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,The problem is the shape of the nozzle ..it’s not slated r curved down. When u pump it the lotion shoots straight out not in downward direction into ur hand. Because of that lotion shoots out on carpet or whatever is closet to nozzle.unless u cup ur hand around it. I ended up emptying out most of the lotion into another pump container.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71jbDaTMqWL.jpg,dry,dry_B00DG8F02Q_pid375_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
376,376,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,I love this product but it’s too small looks like sample and cost too much,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/619S6sV3f0L.jpg,https://images-na.ssl-images-amazon.com/images/I/61HynJaIacL.jpg",dry,"dry_B00DG8F02Q_pid376_0,dry_B00DG8F02Q_pid376_1",https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-2,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
377,377,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,"Love it so i buy this a lot for my stock the smell so,good and good for my skin",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71XltFFVGHL.jpg,dry,dry_B00DG8F02Q_pid377_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-3,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
378,378,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,Been using this lotion since it was called smooth sensations . It’s a great lotion . Tad greasy but that’s a good thing . Leaves skin soft with a healthy shine .,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/713wx95qszL.jpg,dry,dry_B00DG8F02Q_pid378_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-4,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
379,379,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,"When shipped the bottle was not only broken, the label was completely crooked. Seems odd Nivea would allow a product to be produced and shipped like this.",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/613NG1LSYgL.jpg,dry,dry_B00DG8F02Q_pid379_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-5,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
380,380,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,I received this lotion bottle and the pump was broken,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71+jI05d1nL.jpg,dry,dry_B00DG8F02Q_pid380_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-6,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
381,381,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,😞,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71iWOXbUQZL.jpg,dry,dry_B00DG8F02Q_pid381_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-7,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
382,382,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,"Arrived broken, quite unfortunate since I’ve purchased products similar to this before and never had issues.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71HNJmyzUsL.jpg,dry,dry_B00DG8F02Q_pid382_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-8,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
383,383,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,"The lotion itself is exactly what I expected, sadly the pump was damaged I assume in shipping",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/716M20Ue3QL.jpg,dry,dry_B00DG8F02Q_pid383_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-9,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
384,384,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,When I took the plastic off the the top around the pump was broken. I can't use the pump to pump my lotion out. 🙁,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71m0tfBM3gL.jpg,dry,dry_B00DG8F02Q_pid384_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-10,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
385,385,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,Looks like someone refill it.,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61Y23CBOlSL.jpg,https://images-na.ssl-images-amazon.com/images/I/61hsKgeb+RL.jpg",dry,"dry_B00DG8F02Q_pid385_0,dry_B00DG8F02Q_pid385_1",https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-11,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
386,386,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,I received a open-box product. I recognized it because it come in a green plastic bag which is always for returned products . I cannot imagine what if  this product has been used by others and refill something inside. I am considering to return it.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71hK+4qMRhL.jpg,dry,dry_B00DG8F02Q_pid386_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-12,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
387,387,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,"It works well at keeping my skin moisturized, especially if I remember to do it daily. It can feel a little slimy at times if you put too much on, but not as much as other lotions. It also has a nice, light scent. The lotion also doesn't irritate my slightly sensitive skin. The bottle is also very nice and it pumps easily and smoothly.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/718MkCyHqRL.jpg,dry,dry_B00DG8F02Q_pid387_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-13,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
388,388,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,"It does leave my skin noticeably soft but it does have a old grandma smell, at least to me. It is smaller than I thought, but maybe I should have read the size more clearly. One latch on the cap was broken but nothing to worry about as long as I don't break the other.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/617YnZtR9zL.jpg,https://images-na.ssl-images-amazon.com/images/I/71v5JjnrcCL.jpg,https://images-na.ssl-images-amazon.com/images/I/81C1g3HPfxL.jpg",dry,"dry_B00DG8F02Q_pid388_0,dry_B00DG8F02Q_pid388_1,dry_B00DG8F02Q_pid388_2",https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-14,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
389,389,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,Overall one of my favorite go to lotions for this time of year on my skin is dismal dry. Little disappointed this arrived with a small hole. But these things happen as we all know. With the thoughtful packaging that Amazon does all my other items were safe and dry.Will continue to keep buying.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61hfAyWhoDL.jpg,https://images-na.ssl-images-amazon.com/images/I/71g6894VbWL.jpg",dry,"dry_B00DG8F02Q_pid389_0,dry_B00DG8F02Q_pid389_1",https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-15,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
390,390,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,When I received this lotion I was really excited to try it on. When I first opened the package I saw that the body lotion leaked a little bit. It wasn't much so it's not a real issue.I like that this lotion is slightly scented so you still can use your perfume. I have dry skin and this body lotion helps make my skin soft. I like that this lotion absorbs really fast and is not greasy.I will buy again! My favorite body lotion so far.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/714+3L+ld9L.jpg,https://images-na.ssl-images-amazon.com/images/I/7186ltgZl4L.jpg,https://images-na.ssl-images-amazon.com/images/I/81rp+TOO3iL.jpg",dry,"dry_B00DG8F02Q_pid390_0,dry_B00DG8F02Q_pid390_1,dry_B00DG8F02Q_pid390_2",https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-16,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
391,391,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,I didn't receive my full order I received 1 lil small bottle 2.5 oz. wheres the rest of my bottles,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61FNz8vFLEL.jpg,dry,dry_B00DG8F02Q_pid391_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-17,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
392,392,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,"Nivea is the only lotion I use and this specific one, is THE BEST out of their entire line. One, the lotion smells great. It's not a strong overwhelming scent. Two, it hydrates your skin. It smooths your skin and makes it soft, and leaves it hydrated all day. One time I made the mistake of purchasing the dark blue bottle (almond oil) and the formula was way too rich and greasy. This one is perfect. I love it. I use it on my entire body, face included.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/610U96bjf-L.jpg,https://images-na.ssl-images-amazon.com/images/I/71-IxT-hoOL.jpg,https://images-na.ssl-images-amazon.com/images/I/71cYWgWLQXL.jpg",dry,"dry_B00DG8F02Q_pid392_0,dry_B00DG8F02Q_pid392_1,dry_B00DG8F02Q_pid392_2",https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-18,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
393,393,B00DG8F02Q,NIVEA Shea Daily Moisture Body Lotion - 48 Hour Moisture For Dry Skin - 16.9 fl. oz. Pump Bottle,For years I've used Nivea Smooth Daily Moisture Body Lotion. I don't know what Nivea did but the new product doesn't last for 48 hours. Very disappointed.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/31fHSD7blSL.jpg,dry,dry_B00DG8F02Q_pid393_0,https://www.amazon.com/NIVEA-Shea-Daily-Moisture-Lotion/dp/B00DG8F02Q/ref=sr_1_1?dchild=1&keywords=B00DG8F02Q&qid=1592564709&sr=8-19,https://images-na.ssl-images-amazon.com/images/I/511pYw8ntgL._SL1080_.jpg
394,394,B07SJVNJRL,"Amazon Brand - Solimo Extra-Dry Skin Lotion with Vitamins B5 & E, 16 fl oz","GREAT product, very impressed with how it just helped my skin to go from dry to soft. Don't need a lot and the scent smells lite and clean. I do trust SOLiMO products and I just added another one, Mahalo (thanks) from Honolulu Hawaii- where your skin can go dry!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71381wqeSkL.jpg,dry,dry_B07SJVNJRL_pid394_0,https://www.amazon.com/Solimo-Loci%C3%B3n-extra-seca-vitaminas/dp/B07SJVNJRL/ref=sr_1_1?dchild=1&keywords=B07SJVNJRL&qid=1592564765&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71n%2BC1VdEsL._SL1500_.jpg
395,395,B07SJVNJRL,"Amazon Brand - Solimo Extra-Dry Skin Lotion with Vitamins B5 & E, 16 fl oz",One of the pumps came broken,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71n0B+Pi5+L.jpg,dry,dry_B07SJVNJRL_pid395_0,https://www.amazon.com/Solimo-Loci%C3%B3n-extra-seca-vitaminas/dp/B07SJVNJRL/ref=sr_1_1?dchild=1&keywords=B07SJVNJRL&qid=1592564765&sr=8-2,https://images-na.ssl-images-amazon.com/images/I/71n%2BC1VdEsL._SL1500_.jpg
396,396,B07SJVNJRL,"Amazon Brand - Solimo Extra-Dry Skin Lotion with Vitamins B5 & E, 16 fl oz",I like the the lotion feels on my hands. But when I took the tape off the top of the lotion the top came off. I cant dispense the lotion without the top on I cant get the lotion to pump out.,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71encY3L0HL.jpg,dry,dry_B07SJVNJRL_pid396_0,https://www.amazon.com/Solimo-Loci%C3%B3n-extra-seca-vitaminas/dp/B07SJVNJRL/ref=sr_1_1?dchild=1&keywords=B07SJVNJRL&qid=1592564765&sr=8-3,https://images-na.ssl-images-amazon.com/images/I/71n%2BC1VdEsL._SL1500_.jpg
397,397,B07SJVNJRL,"Amazon Brand - Solimo Extra-Dry Skin Lotion with Vitamins B5 & E, 16 fl oz","Goes on wet (not greasy), and takes a while to absorb (15-20secs).Works okay as a lotion for dry skin. Not as good as the Avenno or Lubriderm brand in my opinion.And this baby-powder-like fragrance to it. Sort of pronounced when applying, goes away after 30secs or so once it gets full absorbed in your skin.I like how there's a sticker on the cap. Prevents spills during transit to youExpiration date up top. Plain simple design on bottle.  Affordable price for quantity you're getting",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61atrDxE95L.jpg,https://images-na.ssl-images-amazon.com/images/I/712Gvlb0ENL.jpg,https://images-na.ssl-images-amazon.com/images/I/71F-Wf4TVuL.jpg",dry,"dry_B07SJVNJRL_pid397_0,dry_B07SJVNJRL_pid397_1,dry_B07SJVNJRL_pid397_2",https://www.amazon.com/Solimo-Loci%C3%B3n-extra-seca-vitaminas/dp/B07SJVNJRL/ref=sr_1_1?dchild=1&keywords=B07SJVNJRL&qid=1592564765&sr=8-4,https://images-na.ssl-images-amazon.com/images/I/71n%2BC1VdEsL._SL1500_.jpg
398,398,B07SJVNJRL,"Amazon Brand - Solimo Extra-Dry Skin Lotion with Vitamins B5 & E, 16 fl oz","The things I take into account when ordering lotion online are the price, the smell, how moisturizing it is, how thick, how greasy it is, and how quickly it absorbs into the skin.This lotion is very affordable, the price feels fair and 16 oz will take me a little while to go through. The smell is faint, but it smells like something my grandmother would use, it does go away after a few minutes though. I would consider this lotion to be very thin and not super moisturizing, as a daily use lotion for summertime when my skin isn't losing that much moisture, I would continue to use this, but I wouldn't recommend this if you have dry skin. Finally, this product isn't super greasy which is nice, and it absorbed in a reasonable amount of time.Overall, I wouldn't recommend this if you're looking for a product for severely dry skin but I would recommend this product as a good alternative to several name-brand lotions as a lightweight lotion for daily use.",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Hkz6qfgDL.jpg,dry,dry_B07SJVNJRL_pid398_0,https://www.amazon.com/Solimo-Loci%C3%B3n-extra-seca-vitaminas/dp/B07SJVNJRL/ref=sr_1_1?dchild=1&keywords=B07SJVNJRL&qid=1592564765&sr=8-5,https://images-na.ssl-images-amazon.com/images/I/71n%2BC1VdEsL._SL1500_.jpg
399,399,B07SJVNJRL,"Amazon Brand - Solimo Extra-Dry Skin Lotion with Vitamins B5 & E, 16 fl oz","Great for in between hand washes but not much else. After an hour, you're feeling dry again. With mineral oil as the second ingredient (behind water-which means it's the most  abundant ingredient besides water) anyone with super dry skin will generally have issues staying moisturized. Mineral oil has to tendency to draw moisture from the deeper layers of your skin and hold it in the surface layers. Makes your skin feel wonderful for a short time until the surface starts drying out. Then you need to reapply. Great for the manufacturers as they sell more since your using more. My advice is to find a lotion with higher quality ingredients. This doesn't have them.",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71btp6YXrzL.jpg,dry,dry_B07SJVNJRL_pid399_0,https://www.amazon.com/Solimo-Loci%C3%B3n-extra-seca-vitaminas/dp/B07SJVNJRL/ref=sr_1_1?dchild=1&keywords=B07SJVNJRL&qid=1592564765&sr=8-6,https://images-na.ssl-images-amazon.com/images/I/71n%2BC1VdEsL._SL1500_.jpg
400,400,B07SJVNJRL,"Amazon Brand - Solimo Extra-Dry Skin Lotion with Vitamins B5 & E, 16 fl oz","Solimo Extra-Dry Skin Lotion arrived broken: the top of the pump is completely broken off and unusable.The lotion itself is very good: it's not thick or gloopy, goes on smoothly and leaves a silky feel and a subtle floral fragrance, neither of which is unpleasant. It does not feel greasy or sticky, and absorbs relatively quickly. I noticed improvement in my dry skin in just two uses.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/41j5xvmxE+L.jpg,dry,dry_B07SJVNJRL_pid400_0,https://www.amazon.com/Solimo-Loci%C3%B3n-extra-seca-vitaminas/dp/B07SJVNJRL/ref=sr_1_1?dchild=1&keywords=B07SJVNJRL&qid=1592564765&sr=8-7,https://images-na.ssl-images-amazon.com/images/I/71n%2BC1VdEsL._SL1500_.jpg
401,401,B008B9L6WS,"Gold Bond Ultimate Healing Skin Therapy Lotion with Aloe, Family Size, 20 Ounces",I absolutely love this product it dries quickly and makes my skin supersoft all day.To see more product reviews and photos visit my amazon profile page and follow me for more amazon beauty  reviews.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81fZX0T9E2L.jpg,dry,dry_B008B9L6WS_pid401_0,https://www.amazon.com/Gold-Bond-Ultimate-Healing-Therapy/dp/B008B9L6WS/ref=sr_1_1?dchild=1&keywords=B008B9L6WS&qid=1592564796&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/71urerEE6IL._SL1500_.jpg
402,402,B008B9L6WS,"Gold Bond Ultimate Healing Skin Therapy Lotion with Aloe, Family Size, 20 Ounces","When I received it, all the questions were squeezed out. I don't know why。",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/7100gjSHQgL.jpg,dry,dry_B008B9L6WS_pid402_0,https://www.amazon.com/Gold-Bond-Ultimate-Healing-Therapy/dp/B008B9L6WS/ref=sr_1_1?dchild=1&keywords=B008B9L6WS&qid=1592564796&sr=8-2,https://images-na.ssl-images-amazon.com/images/I/71urerEE6IL._SL1500_.jpg
403,403,B008B9L6WS,"Gold Bond Ultimate Healing Skin Therapy Lotion with Aloe, Family Size, 20 Ounces",Arrived with a broken pump top,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71x1I75He8L.jpg,dry,dry_B008B9L6WS_pid403_0,https://www.amazon.com/Gold-Bond-Ultimate-Healing-Therapy/dp/B008B9L6WS/ref=sr_1_1?dchild=1&keywords=B008B9L6WS&qid=1592564796&sr=8-3,https://images-na.ssl-images-amazon.com/images/I/71urerEE6IL._SL1500_.jpg
