,pid,ASIN,product_name,review,rating,img_link
538,538,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"Sacred Salts Hand & Foot Cream - It keep my hands and feet soft. This cream is helpful in keeping the skin moisturised and nourished. This cream is 100% natural and is suitable for daily use. One of the best thing of this cream is that it soothes dry, cracked skin and leaves it feeling soft and smooth with the most mesmerizing fragrance. A must have in your bag, to carry it every where you go.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71avUKk4QiL.jpg,https://images-na.ssl-images-amazon.com/images/I/81csQG-UZGL.jpg"
539,539,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"Sacred Salts Milk Protein Moisturiser Hand & Foot Cream is a lightweight cream and it absorbs quickly in your skin and keeps it soft,glowing and smooth.I love its fragrance also..I use it on Hands & Feet as needed..I use it after bath and before going to bed at night..Totally satisfied..",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/7186tLuAHzL.jpg
540,540,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,This body lotion is good for your skin and it's non greacy Best for dry skinIt's a good product and also packaging was goodPrice is reasonableI suggest you must buy onceHappy to have a this productThanks,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/51FxFJV07jL.jpg,https://images-na.ssl-images-amazon.com/images/I/51qDkolHYvL.jpg,https://images-na.ssl-images-amazon.com/images/I/51y86UuJcsL.jpg"
541,541,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,I have recieved this product yesterday only.It is a very good cream.It keeps my hand moisturised whole day.It is very lighy weight  with no oilly or greasyness.The fragnace is so awesome.Go for it,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/5158A-7TqbL.jpg,https://images-na.ssl-images-amazon.com/images/I/51C8m7sQ-GL.jpg,https://images-na.ssl-images-amazon.com/images/I/51ntwhNCUYL.jpg"
542,542,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,This milk protein hand and foot Cream by the brand Sacred Salts serves its purpose to the fullest. This is purely natural/organic and without any chemicals. The ingredients of this are very beneficial and useful for our body. It hydrates and nourishes your skin. Further it lightens your skin tone and gives you a healthy glowing skin. This is surely a value for money and worthy product and everyone must buy it. Packaging was decent and delivery by amazon was as usual timely.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71WEbCncZHL.jpg,https://images-na.ssl-images-amazon.com/images/I/71h6hd7Df6L.jpg,https://images-na.ssl-images-amazon.com/images/I/81QV03D2djL.jpg"
543,543,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,Amazing results. The cream is light and non-greasy which gets easily absorbed into the skin. The fragrance is amazing and the packaging is very cute.. really liked it :) It keeps skin hydrated for a really long time which results in a smooth and soft skin. It has Vitamin E in it which is very good for skin. Very useful for people with dry skin. I recommend this product. Best moisturiser cream for this price.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61DxuW7ae1L.jpg
544,544,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,Superb quality cream. Amazing fragrance and ideal for sensitive skin . Loved it .It moisturize skin with making greasy and leaving you all day with soft and healthy looking skin . Best brand for skin care products,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61TeyspIRPL.jpg
545,545,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,My hands are always dry some time it's very awkward to shake hand too because if dryness as this cream has milk protein which is good good for skin and I can easily carry my cream in handbag too.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61JGu6FyvrL.jpg
546,546,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,It is  a good product for nourishment of hand and foot. Fragrance is also good. Packaging is nice. It has many benefits such as it reduces wrinkles and give radiant skinIt moisturises our skin. It has vitamin E and made from milk. Everyone can try this product,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71HwrvSPPoL.jpg,https://images-na.ssl-images-amazon.com/images/I/71RuZqHWxnL.jpg,https://images-na.ssl-images-amazon.com/images/I/71UFb-HBEpL.jpg"
547,547,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,I ordered this cream. It is so good.I can feel my hands more softer then before .Its non greasy  and non oily.The fragnance is also very good,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/616Uhi1J8RL.jpg,https://images-na.ssl-images-amazon.com/images/I/61eI-JRFJpL.jpg"
548,548,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"The product is amazing. ..It moisturizes your skin well and makes it soft. It also has a sweet, pleasant smell. It can be used for both hands and legs. It comes in a tibe which makes it comfortable to carry around.. wonderful product. really I like it",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51BOXYxCykL.jpg
549,549,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,Good product if you are looking for a skin cream as it contains milk protein and is free from harmful chemicals.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61aesZ3a0RL.jpg,https://images-na.ssl-images-amazon.com/images/I/71SwPeXH1TL.jpg"
550,550,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,Very good creamWith milk proteinIt's moisture your skinThe quality of cream isVery ousam,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61fj6Atsc5L.jpg
551,551,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"Fine cream for foot and hand protection in heavy winter, i loved it",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/713-PhkpAzL.jpg,https://images-na.ssl-images-amazon.com/images/I/71nOD-1WZuL.jpg"
552,552,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"My PG gives hot water in washrooms ( some new rule by govt. which makes using solar heating mandatory in hostels) and therefore we all very having dry and cracked skin on hands. Washing hands everytime youuse washrooms was making it worse.Searched some moisturizing products and thought of using this because I had never heard of Milk protein before.This product is fabulous without any doubt. One can feel softer skins from the second day itself. The cream is not too thick making it easy to apply and the scent is just amazing ( you might feel you are taking aromatherapy).Ingredients wise its good- Full of Aloe vera, vitamin E, jojoba Oil etc and I think the reason it is working so perfectly is because of shea butter and milk protein.At this price the quantity is good and  I will definitely recommend it to anyone.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71t6D4NoFgL.jpg
553,553,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"One of the best moisturising creme I have bought.It comes in a beautiful and elegant packing, completed sealed so you know you are getting the original product  and the soothing fragrance is what hits you first when you open the pack.Pros:  the scent is really great.It’s non greasyWorth the money.Hydrates and moisturises the skin really good.It’s an organic, paraben and cruelty free.It’s also good for sensitive skin( stated after testing personally)Spreads more.Cons: haven’t found any yet, the only one would be you’ll really like it and Spend more money on it 😄.Would totally recommend it.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61E3vL0pCpL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ljAXdFFDL.jpg,https://images-na.ssl-images-amazon.com/images/I/71yrhzuPawL.jpg"
554,554,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"Price:₹449/*Offer Price:₹399/*Weight: 75 gramsShelf Life: 2 years & 3 months after openingPROS:• Enriched with Milk Protein & Vitamin E• Suits all types of skin• Hydrates skin• Affordable• Gets absorbed easily• Does not leave behind a white cast• Softens skin• Packing was awesomeCONS:NoneIMAGES are attached for referenceDo give me a HELPFUL vote , if you liked my review.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/718WyltR05L.jpg,https://images-na.ssl-images-amazon.com/images/I/71GXQLQxCcL.jpg,https://images-na.ssl-images-amazon.com/images/I/71QLAgq+zrL.jpg,https://images-na.ssl-images-amazon.com/images/I/71TSXLu8AeL.jpg,https://images-na.ssl-images-amazon.com/images/I/71UlG46LLCL.jpg,https://images-na.ssl-images-amazon.com/images/I/71eY3J4WSmL.jpg,https://images-na.ssl-images-amazon.com/images/I/71irSPLoa1L.jpg"
555,555,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"I found it to be medium-high moisturizing on the hands without looking oily, sticky or parched, the palms feel soft. The cream is not thick & heavy like cold creams or too light like gel creams but falls in the middle range. The scent is vanilla milk & is long-lasting, strong but not overpowering. I haven't tried it in the winters yet but it's definitely a good bet for the summer months, maintaining adequate hydration & a nice fragrance.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61duYxZ-9VL.jpg,https://images-na.ssl-images-amazon.com/images/I/61qvkK46hML.jpg,https://images-na.ssl-images-amazon.com/images/I/71nJtwaL5aL.jpg,https://images-na.ssl-images-amazon.com/images/I/71zgH6JhpCL.jpg"
556,556,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"Good quality , it makes my hands feel soft and smooth  , the fragrance is very soothing and makes u feel Stress free ,  best moisturizer and sanitizer...the packaging is also good and fast delivery . Most to our hand - legs to apply and so smoothness skin , it is a must buy for all",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/711uGiEFuYL.jpg
557,557,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,The cream is very moisturing and therefore I am mostly using it as a foot cream. The scent is similar to coconut oil and it's a very high smell. Really liked it. It's very affordable as well. So go ahead and try it once.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/617VhPPxOvL.jpg,https://images-na.ssl-images-amazon.com/images/I/71c3RXcs4fL.jpg"
558,558,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,"Very good product. This hand and foot cream is really awesome,made up of very good ingredients,smells really nice. After applying this cream you'll will your hands like moisturised and very soft.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/711493ByidL.jpg
559,559,B07TQ6T677,Sacred Salts Milk Protein - Hand and Foot Cream Enriched with Vitamin E for Skin Repair | Organic & Natural | Soft & Nourished Skin - 75gm,Gift to my sister she liked it,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61ku4FvV5hL.jpg
560,560,B006LXEAJC,"Neutrogena Norwegian Formula Hand Cream For Women and Men, 56g",This is my second hand cream so far. Earlier I used khadi one but that had very strong odour which I couldn't bear. So this time I chose my favourite brand Neutrogena and as always I am pretty happy with the brand.This hand cream has a Vaseline like appearance. It's thick and a little sticky (which doesn't not persist after some minutes) But very effective.My cuticles and finger tips were rough and flaky due to excessive handwash (as a mother it's expected) so i needed something effective and trust me now my hands have become soft and smooth.Not only it serves as a hand cream but also effectively repairs cracked heels overnight.The tube packaging is pretty convenient. And a little amount goes a long way.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61n5VwBI9jL.jpg,https://images-na.ssl-images-amazon.com/images/I/71+CJf4mM4L.jpg,https://images-na.ssl-images-amazon.com/images/I/71Awk6ZjjpL.jpg,https://images-na.ssl-images-amazon.com/images/I/71c9IgHLGAL.jpg,https://images-na.ssl-images-amazon.com/images/I/71tLCbUvCLL.jpg"
561,561,B006LXEAJC,"Neutrogena Norwegian Formula Hand Cream For Women and Men, 56g",nothing great. smells pretty tho.consistency looks something like Vaseline petroleum jelly. moisturizes nicely but only lasts a couple of hours. People with dry skin will have to keep reapplying,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81SCuu110xL.jpg
562,562,B006LXEAJC,"Neutrogena Norwegian Formula Hand Cream For Women and Men, 56g","Using it for 3 days, it's, a good hydrating cream for hands. Let's see the results on my chapped finger tips",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61x8y2yh9QL.jpg
563,563,B006LXEAJC,"Neutrogena Norwegian Formula Hand Cream For Women and Men, 56g",its a small tube..bt the consistency is like vaseline..u need a small amount .and has a very light sweet smell..that fades almost instantly. the cream soaks into the skin very quickly  and is very  moisturizing,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61ymCAe4C4L.jpg
564,564,B006LXEAJC,"Neutrogena Norwegian Formula Hand Cream For Women and Men, 56g",Cute and travel friendly tube. Liking the product overall. So glad that it doesn't have too heavy fragrance.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71edgMCpCAL.jpg
565,565,B07WD2VCC3,"WOW Skin Science Coconut Gentle Hand Cream With Coconut Oil + Hyaluronic Acid - No Parabens, Silicones, Mineral Oil, Color & Pg, 40 ml","It’s improves skin elasticity while preventing premature aging .It retains the skin”s moisture,making the hands feel and look younger and wrinkle free.Must try",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71ZVNXANpsL.jpg
566,566,B07WD2VCC3,"WOW Skin Science Coconut Gentle Hand Cream With Coconut Oil + Hyaluronic Acid - No Parabens, Silicones, Mineral Oil, Color & Pg, 40 ml","I really enjoy this hand cream. I don’t usually have dry hands but lately I hands have started drying so I carry this in my handbag and use it. Very moisturising. And pleasant smell. This very small, so  dry compact too",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Y0wCFwdRL.jpg
567,567,B07WD2VCC3,"WOW Skin Science Coconut Gentle Hand Cream With Coconut Oil + Hyaluronic Acid - No Parabens, Silicones, Mineral Oil, Color & Pg, 40 ml",I bought this hand cream because of it's ingredients as I love coconut based products. The tube is very easy to carry & this hand cream give ample amount of moisturisation that is required in harsh winters.  I have been using this hand cream since 3 weeks and OH GOD !! I love it. The fragrance is really good.  I love carrying it with me.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61hsOaS1QYL.jpg
568,568,B07T33Z6HT,"Nivea Nourishing Lotion Body Milk, 200ml (Pack of 3)",Best one from nivea. Moisturise your skin very well. Good one for people with dry skin and not for very dry skin as mentioned.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71pmyeAntFL.jpg,https://images-na.ssl-images-amazon.com/images/I/71sbI6Pxi1L.jpg"
569,569,B07T33Z6HT,"Nivea Nourishing Lotion Body Milk, 200ml (Pack of 3)",CHARACTERISTICS:#Very good product#Original product#very good moisturizer#Good creamy texture#Good smell#Must buyHOPE THIS HELP YOU.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71NpzpCtJVL.jpg
570,570,B06XPKN46Y,"NIVEA Body Lotion, Whitening Cool Sensation, SPF 15, For All Skin Types, 200ml",Ya it does provide a cooling sensation at first but dosent last long.. I think it will be perfect for spring or autom bt not exactly for summer or winter.. Cuz the spf is ver low.. & also it is not so moisturising.. Bt its cheap and well.. Perfect to be used at home when u dont have to go out,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71pM-1jtBJL.jpg
571,571,B06XPKN46Y,"NIVEA Body Lotion, Whitening Cool Sensation, SPF 15, For All Skin Types, 200ml",This product is good for use in winters as well as summers. Very good for dry skins. Got it for just rs199. Must say a good quality product and affordable too.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71VkLJQaBrL.jpg
572,572,B06XPKN46Y,"NIVEA Body Lotion, Whitening Cool Sensation, SPF 15, For All Skin Types, 200ml",Delivered by clouldtail india and plastic was cracked from the neck part.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61RivnyrY2L.jpg
573,573,B06XPKN46Y,"NIVEA Body Lotion, Whitening Cool Sensation, SPF 15, For All Skin Types, 200ml",This product was not suitable for all akin types. But it was written on the bottle that it is suitable for all skin types. After 3days use it started itching sensation and I got rashes on my skin,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71MzPuoavhL.jpg
574,574,B06XPKN46Y,"NIVEA Body Lotion, Whitening Cool Sensation, SPF 15, For All Skin Types, 200ml","Product Proper seeled, nice fragrance.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61G0e6e9TkL.jpg,https://images-na.ssl-images-amazon.com/images/I/61eBkN48JuL.jpg,https://images-na.ssl-images-amazon.com/images/I/71N6IBIq3KL.jpg"
575,575,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL",It's very good moisturiser I can say because I using it from two month ago,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81mgkdnyQML.jpg
576,576,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL","Excellent product.Moisturizer is supposed to hydrate your skin and not making it oily. It fits the bill.Not too pricey. Got in a lightning deal.Better than lakme, garnier, lotus, Himalaya etc",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61Axo8Wx8fL.jpg,https://images-na.ssl-images-amazon.com/images/I/71LcYnOggGL.jpg"
577,577,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL",Mild fragrance with buttery texture of cocoa butter ! Actually made up of pure ingredients with no chemicals ! 1 to 2 drop is all u need to pamper ur skin! ❤❤❤,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71AO2jn6kSL.jpg
578,578,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL","Good Product.....Improve Skin Softness ,Glaze,Wrinkle,Color.....High Price ....",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71EXUiVC53L.jpg,https://images-na.ssl-images-amazon.com/images/I/71REModHlRL.jpg,https://images-na.ssl-images-amazon.com/images/I/810d+BaOiiL.jpg"
579,579,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL","The product has 1 month expiry left(July 2020) manufactured in aug 2018 , how could I use , as I will use this for at least 2.5 months , pls make return arrangment , I received thi on 1/6/2020",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61WxjKBoxsL.jpg,https://images-na.ssl-images-amazon.com/images/I/7127-F9lTeL.jpg"
580,580,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL",Works well as night cream. Small amount is enough for face. If used more it can be greasy. Preferable for oily skin people. But do not use in day time. Also I liked the smell very much.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71SR8Tb-YcL.jpg
581,581,B0714CCGMZ,"WOW Skin Revive Nectar No Parabens & Mineral Oil Moisturiser, 300mL",Wow are amazing productsIt smoothens the skinThe wow cream contains vitamin c and hylauronic acid which keeps skintone even and lightens itIt helps my skin a lot 🥰,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81kxehIRYuL.jpg
582,582,B07H5VPCY8,"Vaseline Cocoa Glow Moisturizing Cream, 150 ml/140g","The best buttery soft moisturiser...Real cocoa glow....Trust.... keep it for whole night, no need to massage vigorously....Previously in October I used Nivea Soft, which is more sticky, less absorbing and creating red rashes on my skin...Hence I stopped using it and bought this Vaseline cocoa glow last month....Photo of both also posted....My verdict Vaseline is far better....like a grandmother touch....Making the words decorative only because I love the productNicely double protective coating on top of creme keeping it safe. Fragrance is wow...whatelse....Go for it....",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71n6bw32zSL.jpg,https://images-na.ssl-images-amazon.com/images/I/81lIGV4ZGcL.jpg,https://images-na.ssl-images-amazon.com/images/I/81xJkRv7mAL.jpg"
583,583,B07H5VPCY8,"Vaseline Cocoa Glow Moisturizing Cream, 150 ml/140g",A very Good and Value for money product . Totally For winter use... Love the Product..,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61rpFpim8rL.jpg,https://images-na.ssl-images-amazon.com/images/I/71q-xuV3BtL.jpg"
584,584,B07H5VPCY8,"Vaseline Cocoa Glow Moisturizing Cream, 150 ml/140g","It's a value for money product, I love the delicious scent.. The longevity could be more but still good amount of moisture, it's thicker than the body lotion love it.❤️",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71-lZZDjexL.jpg
585,585,B07H5VPCY8,"Vaseline Cocoa Glow Moisturizing Cream, 150 ml/140g",Very good moisturer just love it,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/714bVsCDxTL.jpg,https://images-na.ssl-images-amazon.com/images/I/718jFhm+NtL.jpg"
586,586,B07H5VPCY8,"Vaseline Cocoa Glow Moisturizing Cream, 150 ml/140g",I received a damage product...very disappointing matter....,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61V1T7WaugL.jpg
587,587,B07H5VPCY8,"Vaseline Cocoa Glow Moisturizing Cream, 150 ml/140g",I guess I received fake vaseline coz it's not at all moisturizing. It have a weird texture.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61BjskkxucL.jpg
588,588,B07H5VPCY8,"Vaseline Cocoa Glow Moisturizing Cream, 150 ml/140g",I brought it at rs 110 /-,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71QnV4feKYL.jpg
589,589,B07H47VF13,"NIVEA Body Lotion, Oil in Lotion Vanilla & Almond Oil, For Dry Skin, 200ml","Dear Team,Please check this item's expiry date and do the needful as soon as possible.",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61kDt+3ymLL.jpg,https://images-na.ssl-images-amazon.com/images/I/61zdrliF9-L.jpg"
590,590,B07H47VF13,"NIVEA Body Lotion, Oil in Lotion Vanilla & Almond Oil, For Dry Skin, 200ml",Good product,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/616Hghaz0zL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Y3AxG5W2L.jpg,https://images-na.ssl-images-amazon.com/images/I/71rP0daqTRL.jpg"
591,591,B07H47VF13,"NIVEA Body Lotion, Oil in Lotion Vanilla & Almond Oil, For Dry Skin, 200ml",The product is broken . Please return this and refund my money,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61u8hf2905L.jpg
592,592,B00RRZ9JJO,"Lotus Herbals Whiteglow Skin Whitening And Brightening Gel Cream, SPF-25, 40g",Got this product 5 day ago. Can see the results in just 3 days. Lotous Herbal white glow gel cream good for all kind of skin. I have oily skin but this gel creme gets absorbed quick. Lotous herbal whiteGlow gel cream unisex male and female both  can used.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/611nohrawyL.jpg,https://images-na.ssl-images-amazon.com/images/I/616E9nnyFqL.jpg,https://images-na.ssl-images-amazon.com/images/I/71yGoLgNPvL.jpg"
593,593,B00RRZ9JJO,"Lotus Herbals Whiteglow Skin Whitening And Brightening Gel Cream, SPF-25, 40g",I am using this product from past 3 days and in love with the result. Spa 25+++ is giving me protection from UV Rays of Sun n i feel protected for my skin. No stickyness no oil...  A smooth soft skin.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71x-K9WNLhL.jpg
594,594,B00RRZ9JJO,"Lotus Herbals Whiteglow Skin Whitening And Brightening Gel Cream, SPF-25, 40g","I have idea from packing that I have received fake product thts why I have attached pictures also and I know it's packing as m continuously using this product, team kindly help in this and do confirm... It's cap... Printing... Size is different... Confirm me any detail so I can check that it is a real product.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61v60uAeqJL.jpg
595,595,B00RRZ9JJO,"Lotus Herbals Whiteglow Skin Whitening And Brightening Gel Cream, SPF-25, 40g","Thank you so much amazon, i am student and cannot afford this cream but i purchased this just because of Amazon festival offer and i get this cream in cost of 100 rupees only. And very nice cream go for it.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/81C8aovEtRL.jpg,https://images-na.ssl-images-amazon.com/images/I/81aua3qbivL.jpg"
596,596,B00RRZ9JJO,"Lotus Herbals Whiteglow Skin Whitening And Brightening Gel Cream, SPF-25, 40g",It becoming skin very glow and there is no any other reaction on skin,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71294npzBQL.jpg,https://images-na.ssl-images-amazon.com/images/I/71n7xypxcTL.jpg"
597,597,B01NCJS6DN,Cetaphil Gentle Skin Cleanser Face & Body For Dry And Sensitive Skin - 250 ml,I ordered for sensitive skin and I got all skin types..I would like to replace,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71fEnj2SjjL.jpg
598,598,B01NCJS6DN,Cetaphil Gentle Skin Cleanser Face & Body For Dry And Sensitive Skin - 250 ml,I had  ordered cleanser for dry and sensitive skin all I recieved was this n the ingredients does contain Paraben,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71PxJiJAuVL.jpg,https://images-na.ssl-images-amazon.com/images/I/71tfM-lG8iL.jpg"
599,599,B01NCJS6DN,Cetaphil Gentle Skin Cleanser Face & Body For Dry And Sensitive Skin - 250 ml,If continue use and really get good results 👍...skin,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71gio-6CJ4L.jpg
600,600,B01NCJS6DN,Cetaphil Gentle Skin Cleanser Face & Body For Dry And Sensitive Skin - 250 ml,I ordered Dry and Sensitive Type.....and I got all skin type.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71LterLZWmL.jpg
601,601,B01NCJS6DN,Cetaphil Gentle Skin Cleanser Face & Body For Dry And Sensitive Skin - 250 ml,Product dispenser cap is missing,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Y2t-syWEL.jpg
602,602,B07Y8QQNLH,"NIVEA Hand Cream, Indulging Glycerin & Beeswax, 75ml",The product was spilled,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61mjIT8KrfL.jpg
603,603,B07Y8QQNLH,"NIVEA Hand Cream, Indulging Glycerin & Beeswax, 75ml",Nice hand cream with affordable price. Keeps skin smooth and moisturized. Mild scent. Easy blends into your hands.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71KOB7PJ8iL.jpg
604,604,B07HFLB6TX,"Garnier Skin Naturals Light Lotion, 125ml",Very good lotion for every season.,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/714Ue+VHYdL.jpg,https://images-na.ssl-images-amazon.com/images/I/71hF4-z0g8L.jpg"
